Year,Season,Genotype_ID,Treatment,Plant_ID,Image_ID,Root_type,Sample_ID,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3,Origin_Single,Origin_Grouped_by_Climate,Origin_Grouped_by_Region,Genetic_Origin
2022,FALL,CML247,CONTROL,72,CML247_072_Crown_002,Crown,2,Full,361,851,1413.803168,0.601923,546.092994,0.527649,0.383345,1.889888,2125.756562,458.832782,2341.831823,1.431,540.704633,659.89705,213.201485,106.833157,388.396668,250.176816,335.626261,1220.18412,786.021443,18.437231,206.017921,234.377631,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,72,CML247_072_Crown_003,Crown,3,Full,236,568,980.749164,0.579149,338.257388,0.451712,0.341302,1.921859,1546.366072,223.998743,1389.845542,0.945,399.373664,539.699038,41.676463,84.727894,305.621329,52.038357,266.180528,960.181694,163.483319,15.490564,155.83474,52.67344,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,72,CML247_072_Crown_004,Crown,4,Full,317,867,1330.536166,0.651617,434.322608,0.448744,0.390294,1.880382,2003.878677,283.714522,1859.545343,1.109,467.329201,799.756812,63.450153,95.41426,420.860216,75.612717,299.752738,1322.248249,237.544357,17.180833,193.924165,72.609524,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,72,CML247_072_Crown_005,Crown,5,Full,178,324,700.228004,0.462706,214.977617,0.369884,0.299342,1.315062,1217.864282,106.957944,817.732497,0.804,349.356867,343.250728,7.620409,69.731932,182.201185,8.359221,219.069327,572.401904,26.261267,12.030752,87.685476,7.241716,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,72,CML247_072_Crown_0010001,Crown,6,Full,184,332,608.516731,0.545589,415.888505,0.908671,1.08178,1.727387,879.316952,479.425791,1737.647587,1.031,105.505684,117.318125,385.692922,17.384022,77.440807,458.25862,54.613515,243.287472,1439.7466,2.667237,44.355715,432.402839,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,72,CML247_072_Crown_0020001,Crown,7,Full,191,654,1159.514185,0.564029,438.23165,0.493019,0.364165,2.40258,1854.125343,327.71585,1794.696485,1.594,454.215321,625.84948,79.449384,92.793336,375.868875,102.559762,291.54883,1180.855879,322.291776,16.384089,201.388944,109.942817,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,72,CML247_072_Crown_0030001,Crown,8,Full,160,304,656.041878,0.463385,332.095214,0.72038,0.567961,1.950092,945.551464,389.930171,1474.035108,1.032,231.134788,175.186509,249.720581,47.587911,101.136303,320.475733,149.501832,317.729066,1006.804209,8.38283,52.848204,328.699137,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,72,CML247_072_Crown_0050001,Crown,9,Full,346,676,1189.568508,0.568273,444.102606,0.474872,0.441973,1.664513,1902.895589,263.013429,1771.768116,1.285,277.247936,875.524992,36.795579,55.678229,466.469854,41.823223,174.918316,1465.458268,131.391532,10.032794,215.204394,37.776242,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,72,CML247_072_Primary_001,Primary,1,Full,928,4412,5940.653277,0.742679,2016.590949,0.54587,0.423333,3.405663,7530.39823,2111.451196,10110.09755,2.72,1767.191929,3470.943542,702.517805,371.134638,1857.08171,989.77085,1165.953851,5834.528978,3109.61472,67.288789,867.95086,1176.211547,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,72,CML247_072_Primary_002,Primary,2,Full,267,683,1330.167031,0.513469,475.477096,0.448478,0.416935,1.768399,2171.005947,271.338515,1872.260078,1.56,361.355856,911.482871,57.328304,72.768604,457.411026,65.751966,228.609311,1436.999119,206.651648,12.863878,198.361671,60.112966,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,72,CML247_072_Seminal_001,Seminal,1,Full,323,829,1613.985284,0.513635,560.96662,0.430249,0.34909,1.628596,2721.883047,315.346362,2173.826018,1.852,691.400793,889.655149,32.929342,141.451084,511.191629,39.206892,444.459647,1606.109601,123.25677,24.869287,253.190763,37.286311,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,73,CML247_073_Crown_001,Crown,1,Full,752,2090,3516.918755,0.59427,1493.111261,0.621331,0.455944,2.935383,4937.51559,1588.997581,6803.054011,2.453,1172.93539,1487.80213,856.181236,238.824092,858.166475,1068.480327,750.288014,2696.03605,3356.729947,42.242188,445.347255,1101.408138,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,73,CML247_073_Crown_002,Crown,2,Full,658,1372,2482.892697,0.552581,1097.390726,0.623146,0.508,3.048,3641.526871,1098.690004,4840.196709,2.311,880.285855,1022.173728,580.433113,175.940646,669.349882,695.283436,552.793777,2102.896662,2184.50627,30.472341,388.410421,679.807242,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,73,CML247_073_Primary_001,Primary,1,Full,300,1018,1538.207794,0.661809,509.528551,0.443726,0.341302,1.914384,2367.147047,330.15389,2124.802952,1.69,627.785944,838.32652,72.09533,132.601799,458.660882,85.038289,416.634692,1441.012595,267.155665,24.137713,225.55635,80.459827,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,73,CML247_073_Primary_002,Primary,2,Full,185,967,1454.604733,0.664785,467.649602,0.494568,0.338667,2.938128,2047.870034,468.051791,2236.02574,1.146,634.35386,644.330303,175.920569,139.32137,323.73629,248.678767,437.690992,1017.087361,781.247387,25.723194,144.184386,298.144211,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,73,CML247_073_Seminal_001,Seminal,1,Full,625,1816,2724.389657,0.666571,1087.847735,0.573385,0.455944,2.591685,3936.893868,1023.049072,4884.530616,2.163,849.095465,1511.72422,363.569972,167.205869,911.400648,476.034073,525.340501,2863.481729,1495.708386,29.156148,483.370294,510.52263,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,73,CML247_073_Seminal_002,Seminal,2,Full,645,3203,4087.959601,0.78352,1315.346832,0.466573,0.378641,2.54599,5739.489032,978.383334,5932.468812,2.055,1604.032769,2251.430417,232.496415,340.788161,1252.208079,295.191233,1070.707489,3934.291826,927.469497,61.877741,609.125932,307.379661,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,74,CML247_074_Crown_001,Crown,1,Full,596,1129,2577.8254,0.437966,1044.428019,0.523499,0.423333,1.805009,4167.033358,811.710333,4225.962041,2.344,1063.257871,1214.223493,300.344036,193.046165,803.074325,348.990299,606.520186,2522.960125,1096.48173,30.95351,457.895765,322.861058,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,74,CML247_074_Crown_002,Crown,2,Full,440,1294,2252.526836,0.574466,777.437513,0.476001,0.361696,2.253629,3430.385594,611.962591,3341.061089,1.743,986.749942,1040.76059,225.016305,179.132672,609.716053,274.596413,562.761886,1915.559491,862.739713,29.106126,311.963098,270.893367,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,74,CML247_074_Crown_0020001,Crown,3,Full,234,616,1039.349728,0.592678,474.414822,0.600005,0.567961,2.008046,1607.290172,422.223922,1965.508253,1.501,337.358785,518.973711,183.017232,61.045753,338.651026,225.917318,191.828662,1063.939405,709.740186,9.815286,188.370691,224.037945,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,74,CML247_074_Primary_001,Primary,1,Full,479,1273,2040.221645,0.623952,742.053175,0.499117,0.423333,2.150683,3018.611561,559.21877,3195.245247,2.266,634.141641,1276.137476,129.942529,120.132955,731.672014,165.228182,377.408808,2298.615425,519.221014,20.672771,367.214204,171.331796,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,74,CML247_074_Primary_0010001,Primary,2,Full,576,3252,4479.318462,0.726003,1409.912055,0.511635,0.341302,3.362503,5958.432817,1649.097324,7128.064953,2.416,1950.442813,1967.669346,561.206303,392.467511,1023.162664,853.152696,1232.973051,3214.42886,2680.663042,68.607301,470.11782,1110.372203,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,74,CML247_074_Seminal_001,Seminal,1,Full,522,1692,2861.243019,0.591351,1017.573682,0.490387,0.378641,2.52585,4291.91181,802.89251,4385.420976,2.169,1235.814293,1376.350943,249.077783,234.770418,857.113367,303.986894,737.553021,2692.797166,955.070789,38.981296,462.245796,301.665417,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,74,CML247_074_Seminal_0010001,Seminal,2,Full,538,1585,2835.039947,0.559075,1007.556229,0.477491,0.338667,2.315985,4422.633299,776.422676,4242.865904,2.592,1300.3908,1244.521411,290.127737,251.633594,748.344707,350.53085,790.530251,2351.110509,1101.225144,42.204242,393.737491,340.480942,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,75,CML247_075_Crown_001,Crown,1,Full,788,2376,4237.471947,0.560712,1677.595659,0.595954,0.399372,3.599329,5926.593662,1895.410794,7907.991256,2.392,1538.219294,1797.86404,901.388613,324.268227,969.555713,1223.224814,1018.718681,3046.046514,3843.226061,58.331615,465.499959,1371.579219,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,75,CML247_075_Crown_002,Crown,2,Full,579,2067,3904.162484,0.529435,1357.926944,0.484717,0.34909,2.756547,5945.694833,1110.189222,5904.468461,2.14,1653.524547,1883.755756,366.882181,343.27219,1052.131499,484.002257,1078.42139,3305.436761,1520.610311,61.053198,522.241057,526.894966,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,75,CML247_075_Primary_001,Primary,1,Full,744,4288,6147.328578,0.697539,1981.183762,0.495649,0.381,3.302271,8348.271209,1840.00676,9485.165465,2.932,2060.80178,3554.007327,532.519471,438.992473,1803.072048,776.992746,1379.135529,5664.928225,2441.101711,79.837026,800.971859,959.197875,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,75,CML247_075_Seminal_001,Seminal,1,Full,366,1432,2791.970539,0.512899,829.820921,0.384855,0.299342,1.820826,4550.342919,437.987251,3330.27226,1.847,1436.032423,1305.82477,50.113346,299.546815,699.44435,61.067419,941.054073,2197.369231,191.848956,52.970796,325.106773,59.909682,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,75,CML247_075_Seminal_0010001,Seminal,2,Full,426,1300,2724.315892,0.477184,824.371111,0.377787,0.30527,1.540957,4568.260618,402.221497,3210.765094,1.648,1373.911596,1320.151603,30.252693,291.610524,695.650853,34.737908,916.12148,2185.51126,109.132355,52.466332,318.039412,31.715753,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,76,CML247_076_Crown_001,Crown,1,Full,354,642,1177.639119,0.545159,692.52236,0.836296,0.924574,2.802006,1638.96936,864.014332,3083.913475,1.497,283.984286,365.864349,527.790485,49.836507,252.301303,679.447461,156.613778,792.627919,2134.671778,7.869672,149.328661,706.815999,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,76,CML247_076_Crown_002,Crown,2,Full,574,1317,2394.489341,0.550013,971.998056,0.548133,0.390294,2.185401,3617.416799,850.792316,4126.38248,2.185,973.344241,1023.155005,397.990095,194.502244,641.28454,477.661032,611.046819,2014.719273,1500.616388,33.972143,355.951841,460.868332,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,76,CML247_076_Crown_003,Crown,3,Full,568,1370,2313.65856,0.592136,877.206579,0.525228,0.390294,2.83159,3431.301097,732.780369,3806.653961,1.884,880.918016,1162.184887,270.555656,177.238748,710.819064,323.597909,556.81195,2233.229199,1016.612812,31.08017,387.161384,314.538815,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,76,CML247_076_Crown_0010001,Crown,4,Full,356,876,1753.1143,0.499682,729.093972,0.544501,0.423333,2.372556,2754.34945,573.534765,2972.004817,2.278,675.53084,863.630619,213.952841,140.013585,558.178464,247.787374,439.865651,1753.615959,778.523207,24.823323,317.60318,231.108261,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,76,CML247_076_Primary_001,Primary,1,Full,761,3769,5825.064455,0.647031,1834.56936,0.462581,0.34909,3.273109,8366.061924,1507.433855,8389.100335,2.769,2357.146614,3010.631137,457.286704,523.157654,1512.092017,635.008418,1643.548242,4750.53484,1995.017253,97.929447,668.144246,741.360163,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,76,CML247_076_Primary_002,Primary,2,Full,256,370,847.682755,0.436484,343.348776,0.517342,0.419079,2.034204,1384.516166,245.453468,1377.608289,1.522,296.398527,484.268124,67.016104,64.387979,295.280497,78.789629,202.280802,927.651041,247.676445,11.960731,158.639745,74.852992,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,76,CML247_076_Seminal_001,Seminal,1,Full,351,979,2095.93956,0.467094,737.446106,0.440887,0.35921,2.0076,3504.099346,431.718387,2879.634589,2.691,906.680796,1122.655766,66.602998,189.655601,645.549134,81.402552,595.820644,2028.080284,255.733661,33.763443,317.974923,79.980021,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,76,CML247_076_Seminal_0010001,Seminal,2,Full,449,897,1681.00965,0.533608,596.785993,0.4581,0.378641,1.886091,2704.112182,388.000657,2415.46509,1.576,683.610187,920.097454,77.302009,136.757197,538.132476,93.946676,429.65429,1690.668613,295.142187,23.989082,272.587989,91.423586,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,77,CML247_077_Crown_001,Crown,1,Full,161,204,468.269416,0.435647,273.28664,0.780542,0.932295,1.76434,688.349117,304.636301,1157.372545,0.781,125.145644,129.3097,213.814072,23.385383,86.191606,258.820397,73.485372,270.778917,813.108256,3.89208,50.573009,250.171212,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,77,CML247_077_Crown_0010001,Crown,2,Full,512,1455,3267.864841,0.445245,1336.410858,0.537656,0.416935,2.433706,5148.946475,1033.696976,5495.466065,3.615,984.332366,1873.221448,410.311027,218.490337,1039.615103,491.104992,686.407636,3266.136218,1542.92221,41.242882,518.331376,474.122719,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,77,CML247_077_Primary_001,Primary,1,Full,192,380,880.365039,0.431639,314.38378,0.465148,0.381,1.808481,1437.615952,203.977935,1277.621469,2.05,302.634505,509.545066,68.185469,66.701679,259.941571,80.036295,209.549504,816.63053,251.441435,12.495856,116.178319,75.30376,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,77,CML247_077_Primary_0010001,Primary,2,Full,313,1673,2899.657706,0.576965,1006.141357,0.500493,0.383345,2.724175,4200.752747,854.385993,4531.001548,3.139,935.134101,1679.719685,284.80392,211.861598,835.449339,394.902249,665.582839,2624.796703,1240.622006,40.339878,362.006458,452.039657,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,77,CML247_077_Seminal_001,Seminal,1,Full,222,860,1786.316619,0.481438,648.366087,0.473272,0.383345,2.235264,2828.637301,429.118569,2645.230162,2.585,666.446808,1032.146602,87.72321,143.988964,590.358506,107.629786,452.354672,1854.746546,338.128944,26.417386,294.567893,108.13329,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,77,CML247_077_Seminal_0010001,Seminal,2,Full,284,709,2162.429354,0.327872,708.461397,0.387612,0.308191,1.287518,3824.446978,333.771333,2627.93187,1.966,1047.55995,1088.018679,26.850726,234.620683,572.702556,29.167119,737.102521,1799.198142,91.631207,43.867001,264.932878,24.971454,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,79,CML247_079_Crown_001,Crown,1,Full,845,2545,3829.076176,0.664651,1252.789609,0.463624,0.330634,2.084675,5733.444115,1015.16484,5531.883135,2.41,1792.750172,1605.749817,430.576188,344.704921,889.452496,526.627608,1082.97044,2794.46327,1654.449425,59.107091,440.092117,515.965632,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,79,CML247_079_Crown_002,Crown,2,Full,829,2579,4176.636697,0.617482,1490.055712,0.525004,0.341302,2.68074,6007.986678,1476.878173,6853.396158,2.819,1864.038072,1551.283773,761.314853,348.394994,874.329741,958.626704,1094.515153,2746.970885,3011.91012,58.532059,441.230368,977.115746,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,79,CML247_079_Crown_0020001,Crown,3,Full,486,1360,2446.783761,0.555832,1034.676246,0.57254,0.419079,2.596176,3744.162486,975.164182,4399.257144,2.522,961.779915,1025.440337,459.563508,190.005092,621.484918,588.806402,596.954432,1952.512846,1849.789866,32.565362,330.591843,612.006977,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,79,CML247_079_Primary_001,Primary,1,Full,497,2823,3931.706564,0.718009,1111.18595,0.43371,0.322401,3.513667,5554.536112,960.279432,5288.236766,1.969,1855.843998,1814.922833,260.939733,386.302861,915.043296,381.867466,1213.624034,2874.799059,1199.813674,69.853055,406.368043,484.058333,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,79,CML247_079_Primary_0010001,Primary,2,Full,505,1525,2650.710179,0.575318,761.857347,0.373036,0.299342,2.064374,4314.062154,443.247476,3105.19871,1.87,1387.73601,1137.340721,125.633447,278.034818,556.604867,153.775762,873.472143,1748.625762,483.100806,49.393536,242.488941,151.364999,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,79,CML247_079_Seminal_001,Seminal,1,Full,310,1286,2374.367745,0.541618,632.123288,0.333953,0.257504,1.234218,3977.800032,304.778545,2488.071379,1.936,1474.86958,875.578346,23.919819,287.177046,479.083849,25.69968,902.247153,1505.0863,80.737926,49.505994,233.527,21.74555,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,79,CML247_079_Seminal_0010001,Seminal,2,Full,429,1647,2498.314182,0.659245,720.312627,0.417067,0.299342,2.839175,3778.883948,555.870588,3233.181291,2.467,1281.738037,1078.051512,138.524633,245.346537,592.248715,191.548778,770.808846,1860.604213,601.768232,41.97766,287.07856,226.814367,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,80,CML247_080_Crown_001,Crown,1,Full,97,111,252.573977,0.439475,185.099092,0.948471,1.127212,1.47864,364.164597,208.457597,754.766284,0.672,31.38179,51.023406,170.168781,4.822972,34.134061,201.292537,15.151812,107.235315,632.379157,0.718667,19.773608,187.965322,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,80,CML247_080_Primary_001,Primary,1,Full,407,997,2303.656972,0.43279,853.290408,0.475767,0.390294,2.27972,3794.500849,558.047751,3416.72035,2.521,586.545856,1555.968512,161.142604,133.639723,741.11692,212.762951,419.841572,2328.396167,668.482611,25.84213,304.121952,228.083669,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,80,CML247_080_Primary_002,Primary,2,Full,189,459,1041.743191,0.440608,404.545786,0.496149,0.390294,1.776992,1688.993495,276.014467,1622.25192,2.026,265.109636,671.719247,104.914307,62.744922,327.362859,126.271043,197.118986,1028.440752,396.692182,12.454656,141.597856,121.961955,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,80,CML247_080_Primary_0020001,Primary,3,Full,651,1364,2067.624013,0.659694,765.574186,0.529351,0.45001,1.969296,2946.901309,635.585501,3430.109844,2.839,582.215029,1256.620474,228.78851,116.323056,692.98544,282.418068,365.459564,2177.332218,887.318063,20.741058,333.143399,281.701044,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,80,CML247_080_Seminal_001,Seminal,1,Full,308,596,1760.290486,0.33858,637.881341,0.436961,0.34909,1.914384,3078.242695,345.183653,2406.608557,2.534,637.364921,1079.549129,43.376436,148.843953,563.99686,53.206483,467.607068,1771.848392,167.153096,29.182186,262.893941,53.107525,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,80,CML247_080_Seminal_002,Seminal,2,Full,52,70,303.103073,0.230945,120.351462,0.451274,0.341302,1.227667,562.757896,61.746108,425.63522,0.602,111.094458,188.924406,3.084209,27.668873,104.461069,3.353957,86.924328,328.174126,10.536766,5.670798,53.20109,2.87422,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,80,CML247_080_Seminal_003,Seminal,3,Full,220,548,1225.142831,0.447295,543.903034,0.589818,0.45001,2.80616,1928.521376,485.500704,2259.918498,1.786,340.190303,686.727206,198.225322,75.038617,389.595833,254.68963,235.740767,1223.951406,800.226325,14.072423,198.523966,272.904315,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,80,CML247_080_Seminal_0020001,Seminal,4,Full,274,563,1384.815386,0.406552,483.052349,0.421365,0.381,1.566333,2396.009089,237.21124,1821.190726,1.582,425.09224,939.596824,20.126322,96.16728,461.151737,22.36075,302.118422,1448.750908,70.321396,18.521901,198.931574,19.757764,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML247,CONTROL,80,CML247_080_Seminal_0030001,Seminal,5,Full,287,517,1398.999328,0.36955,537.063442,0.458525,0.416935,1.57546,2429.4966,282.251979,2009.937378,1.451,323.400944,1044.749392,30.848992,72.059963,533.278897,34.425606,226.383051,1675.403097,108.151229,13.827113,237.943659,30.481208,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML277,CONTROL,41,CML277-041-Crown-001,Crown,1,Full,522,912,1727.305663,0.52799,787.716166,0.645561,0.550333,2.587879,2513.509434,831.743094,3501.83538,2.868,572.377532,725.880777,429.047354,109.337513,465.103263,540.228045,343.493927,1461.164995,1697.176458,18.444579,261.033893,552.264623,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML277,CONTROL,41,CML277-041-Crown-0010001,Crown,2,Full,794,2494,3888.508972,0.641377,1441.855091,0.555133,0.423333,2.709333,5334.091216,1409.731913,6713.839718,3.187,1382.012803,1884.010523,622.485646,270.935111,1073.262523,792.733128,851.167753,3371.967818,2490.704147,46.789122,539.730731,823.212061,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML277,CONTROL,41,CML277-041-Primary-001,Primary,1,Full,196,494,808.205881,0.61123,298.587664,0.482927,0.416935,1.538629,1257.964773,201.850625,1223.060966,1.079,301.557541,460.63256,46.01578,59.97112,277.792983,51.548295,188.404829,872.712393,161.943744,10.379847,145.661135,45.809643,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML277,CONTROL,41,CML277-041-Primary-0010001,Primary,2,Full,560,3404,4310.092436,0.789774,1265.069154,0.447901,0.341302,2.823986,5877.123207,1063.438242,6014.640664,2.722,1874.370119,2099.516849,336.205469,385.2942,1072.621272,456.58057,1210.437427,3369.813071,1434.390166,68.13349,479.990542,515.314211,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML277,CONTROL,41,CML277-041-Seminal-001,Seminal,1,Full,348,1128,2514.254478,0.448642,766.694255,0.380742,0.299342,1.808481,4237.221852,390.793397,2990.832803,3.41,1302.347712,1173.431606,38.47516,272.079443,634.127329,45.804877,854.76278,1992.169758,143.900265,48.351064,298.461667,43.980666,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML277,CONTROL,41,CML277-041-Seminal-0010001,Seminal,2,Full,638,2466,3542.458943,0.696127,1174.912525,0.460428,0.341302,2.142334,5314.477503,880.318764,5085.580071,3.989,1561.656756,1703.524494,277.277693,308.990518,960.75799,348.840498,970.89795,3018.504713,1096.177409,53.21704,472.273822,354.827902,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML277,CONTROL,42,CML277-042-Crown-001,Crown,1,Full,903,2051,3720.920811,0.551208,1470.54903,0.554332,0.381,2.162732,5527.653372,1374.655423,6462.673039,4.869,1566.523585,1425.777396,728.61983,304.076663,878.542775,874.484393,955.302813,2760.09648,2747.273745,51.602585,481.12913,841.923708,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML277,CONTROL,42,CML277-042-Crown-002,Crown,2,Full,272,818,1502.933572,0.544269,485.777702,0.438505,0.341302,2.374066,2346.02056,329.233729,2056.808104,1.982,650.616331,773.372376,78.944865,133.231326,422.050546,99.413483,418.558556,1325.932881,312.316668,23.657878,203.518177,102.057674,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML277,CONTROL,42,CML277-042-Crown-0020001,Crown,3,Full,271,727,1467.75476,0.495314,611.941876,0.5922,0.465667,2.724175,2152.669394,600.965545,2704.038242,2.125,510.301841,673.247343,284.205575,99.06265,401.995634,359.663822,311.214492,1262.906529,1129.917221,16.903239,211.267016,372.79529,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML277,CONTROL,42,CML277-042-Primary-001,Primary,1,Full,513,2893,3952.667146,0.731911,1073.55072,0.393533,0.308191,2.30396,5766.621194,704.40894,4818.193577,2.777,1947.737815,1843.325616,161.603714,414.590373,897.963116,221.069521,1302.490484,2821.123012,694.580081,75.225445,380.83874,248.344755,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML277,CONTROL,42,CML277-042-Primary-0010001,Primary,2,Full,289,1055,1646.207565,0.640867,503.298277,0.414911,0.322401,2.116667,2605.591185,333.774155,2127.077763,2.6,751.060154,778.985396,116.162014,163.977217,365.709633,147.358953,515.197395,1148.938564,462.941805,30.364892,150.881719,152.527544,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML277,CONTROL,42,CML277-042-Seminal-001,Seminal,1,Full,147,331,851.386921,0.388777,246.671998,0.341579,0.30527,1.609224,1519.127974,97.290523,909.440896,1.551,417.585381,429.401989,4.399551,86.214003,197.80393,5.466096,270.849278,621.419372,17.172246,15.494681,76.356617,5.439225,MEXICO,TROPICAL,MEXICO,SubTropical
2022,FALL,CML277,CONTROL,42,CML277-042-Seminal-002,Seminal,2,Full,207,599,1145.774206,0.522791,340.946003,0.386769,0.30527,1.778,1880.211868,183.798233,1378.052177,1.399,560.837853,544.106449,40.829903,125.286996,265.205676,48.135518,393.600705,833.229283,151.222188,23.626183,114.77153,45.40052,MEXICO,TROPICAL,MEXICO,SubTropical
